transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,listed_date
sales,"Waterside Point, Anhalt Road, Battersea Park, London, SW11",5,5,7950000.0,,,"Set within a superb gated development overlooking the River Thames at Albert Bridge, this magnificent 5 bedroom apartment offers incredible lateral space with beautiful river views and an expansive entertaining space.",Penthouse,SW11,"Foxtons, Battersea",rightmove,https://www.rightmove.co.uk/properties/147351893#/?channel=RES_BUY,29/04/2024
sales,"Elm Tree Road, St John's Wood, London, NW8",6,6,7950000.0,,,"Selling on behalf of Joint Fixed Charged Receivers, we are instructed to bring to market this detached period Villa (5,525 sq.ft/513sq.m) situated in the very heart of St John’s Wood. Enviably located on one of the finest roads in the area, this expansive 5-bedroom family home is discreetly...",Detached,NW8,"Aston Chase, London",rightmove,https://www.rightmove.co.uk/properties/149426162#/?channel=RES_BUY,21/06/2024
sales,"Weymouth Street, London, W1G",4,6,7950000.0,,,"An attractive Grade II Listed property, situated just off Harley Street.",Terraced,W1G,"Savills, Marylebone",rightmove,https://www.rightmove.co.uk/properties/132171380#/?channel=RES_BUY,25/10/2023
sales,"Elm Walk, London, NW3",4,3,7950000.0,,,"It is well known that being in nature calms the nervous system, extends life, and boosts creativity, but it can be cold and wet.",Detached,NW3,"KIRE, London",rightmove,https://www.rightmove.co.uk/properties/149516093#/?channel=RES_BUY,24/06/2024
sales,"Blackfriars Road, London, SE1",3,3,7950000.0,,,Beautiful three-bedroom apartment situated on London's South Bank,Apartment,SE1,"'s International Realty (GPM Principal Branch), Mayfair",rightmove,https://www.rightmove.co.uk/properties/151048646#/?channel=RES_BUY,06/08/2024
sales,"Clorane Gardens, Hampstead, NW3",6,6,7950000.0,,,"An exceptional architecturally designed house that provides a deceptive 5,401sq ft of exciting contemporary accommodation set behind a discrete Edwardian facade. This outstanding family residence has virtually been rebuilt and comprehensively extended to incorporate a wealth of bespoke a...",House,NW3,"TK International, Hampstead",rightmove,https://www.rightmove.co.uk/properties/146936126#/?channel=RES_BUY,17/04/2024
sales,"Henstridge Place, St. John's Wood, London, NW8",5,3,7950000.0,,,A charming detached family house on the East side of St John’s Wood.,Detached,NW8,"Savills, St John's Wood & Regent's Park",rightmove,https://www.rightmove.co.uk/properties/148882685#/?channel=RES_BUY,07/06/2024
sales,"South Eaton Place, Belgravia, London, SW1W",5,4,7950000.0,,,"A superb five bedroom freehold house for sale in South Eaton Place, Belgravia with the benefit of a large West facing garden. Covering approximately 3,232 square feet, this particularly attractive white stucco fronted house is presented in very good condition throughout and we understand is not ...",Town House,SW1W,"Knight Frank, Belgravia, Westminster & Pimlico",rightmove,https://www.rightmove.co.uk/properties/149535017#/?channel=RES_BUY,25/06/2024
sales,"Battersea Power Station, Kirtling Street, London, SW11",3,3,7950000.0,,,"Boiler House, located in the historic main power station building at the Battersea Power Station development. This unique sky villa property is one of just a few in the building, with 3 double bedrooms a private garden and private roof terrace.",Flat,SW11,"Hamptons, London",rightmove,https://www.rightmove.co.uk/properties/147531638#/?channel=RES_BUY,29/04/2024
sales,"Waterside Point, Battersea, London, SW11",5,5,7950000.0,,,"A stunning five bedroom lateral apartment in one of Battersea's premier Riverside developments. With over 3,300 square feet of internal living space and unrivalled views of the Thames and Albert Bridge. The property is the combination of two apartments merged together to create a spect...",Flat,SW11,"Aspire, Battersea",rightmove,https://www.rightmove.co.uk/properties/150022556#/?channel=RES_BUY,08/07/2024
sales,"Chesham Street, SW1X",3,3,7950000.0,,,"An elegant, new first floor lateral three bedroom three bathroom apartment of 2,029 sqft including separate storage, with roof terrace and balcony in this magnificent white stucco fronted building close to Sloane Square and Knightsbridge, for sale fully furnished and interior designed by Todhunte...",Apartment,SW1X,"Harrods Estates, Mayfair",rightmove,https://www.rightmove.co.uk/properties/125853209#/?channel=RES_BUY,07/12/2023
